time,vin,vout
2.555280e-03,-3.40393e-03,1.795305e-03
2.556280e-03,-3.46294e-03,1.743278e-03
2.557280e-03,-3.52181e-03,1.691181e-03
2.558280e-03,-3.58055e-03,1.639019e-03
2.559280e-03,-3.63915e-03,1.586791e-03
2.560280e-03,-3.69760e-03,1.534501e-03
2.561280e-03,-3.75590e-03,1.482150e-03
2.562280e-03,-3.81406e-03,1.429741e-03
2.563280e-03,-3.87207e-03,1.377275e-03
2.564280e-03,-3.92992e-03,1.324755e-03
2.565280e-03,-3.98762e-03,1.272183e-03
2.566280e-03,-4.04516e-03,1.219560e-03
2.567280e-03,-4.10254e-03,1.166889e-03
2.568280e-03,-4.15976e-03,1.114173e-03
2.569280e-03,-4.21682e-03,1.061412e-03
2.570280e-03,-4.27370e-03,1.008609e-03
2.571280e-03,-4.33042e-03,9.557665e-04
2.572280e-03,-4.38697e-03,9.028862e-04
2.573280e-03,-4.44335e-03,8.499703e-04
2.574280e-03,-4.49955e-03,7.970209e-04
2.575280e-03,-4.55557e-03,7.440399e-04
2.576280e-03,-4.61142e-03,6.910297e-04
2.577280e-03,-4.66708e-03,6.379921e-04
2.578280e-03,-4.72255e-03,5.849293e-04
2.579280e-03,-4.77784e-03,5.318435e-04
2.580280e-03,-4.83295e-03,4.787366e-04
2.581280e-03,-4.88786e-03,4.256108e-04
2.582280e-03,-4.94257e-03,3.724683e-04
2.583280e-03,-4.99710e-03,3.193110e-04
2.584280e-03,-5.05142e-03,2.661412e-04
2.585280e-03,-5.10555e-03,2.129608e-04
2.586280e-03,-5.15947e-03,1.597720e-04
2.587280e-03,-5.21319e-03,1.065769e-04
2.588280e-03,-5.26671e-03,5.337764e-05
2.589280e-03,-5.32002e-03,1.762380e-07
2.590280e-03,-5.37311e-03,-5.30252e-05
2.591280e-03,-5.42600e-03,-1.06224e-04
2.592280e-03,-5.47867e-03,-1.59420e-04
2.593280e-03,-5.53112e-03,-2.12608e-04
2.594280e-03,-5.58336e-03,-2.65789e-04
2.595280e-03,-5.63538e-03,-3.18959e-04
2.596280e-03,-5.68717e-03,-3.72116e-04
2.597280e-03,-5.73874e-03,-4.25259e-04
2.598280e-03,-5.79008e-03,-4.78385e-04
2.599280e-03,-5.84119e-03,-5.31492e-04
2.600280e-03,-5.89208e-03,-5.84578e-04
2.601280e-03,-5.94273e-03,-6.37641e-04
2.602280e-03,-5.99314e-03,-6.90678e-04
2.603280e-03,-6.04332e-03,-7.43689e-04
2.604280e-03,-6.09326e-03,-7.96670e-04
2.605280e-03,-6.14296e-03,-8.49620e-04
2.606280e-03,-6.19242e-03,-9.02536e-04
2.607280e-03,-6.24163e-03,-9.55416e-04
2.608280e-03,-6.29060e-03,-1.00826e-03
2.609280e-03,-6.33932e-03,-1.06106e-03
2.610280e-03,-6.38779e-03,-1.11382e-03
2.611280e-03,-6.43600e-03,-1.16654e-03
2.612280e-03,-6.48396e-03,-1.21921e-03
2.613280e-03,-6.53167e-03,-1.27183e-03
2.614280e-03,-6.57912e-03,-1.32441e-03
2.615280e-03,-6.62631e-03,-1.37693e-03
2.616280e-03,-6.67323e-03,-1.42939e-03
2.617280e-03,-6.71989e-03,-1.48180e-03
2.618280e-03,-6.76629e-03,-1.53415e-03
2.619280e-03,-6.81242e-03,-1.58644e-03
2.620280e-03,-6.85829e-03,-1.63867e-03
2.621280e-03,-6.90388e-03,-1.69084e-03
2.622280e-03,-6.94919e-03,-1.74293e-03
2.623280e-03,-6.99424e-03,-1.79496e-03
2.624280e-03,-7.03901e-03,-1.84692e-03
2.625280e-03,-7.08350e-03,-1.89880e-03
2.626280e-03,-7.12771e-03,-1.95061e-03
2.627280e-03,-7.17164e-03,-2.00234e-03
2.628280e-03,-7.21528e-03,-2.05399e-03
2.629280e-03,-7.25864e-03,-2.10557e-03
2.630280e-03,-7.30172e-03,-2.15706e-03
2.631280e-03,-7.34450e-03,-2.20846e-03
2.632280e-03,-7.38700e-03,-2.25978e-03
2.633280e-03,-7.42921e-03,-2.31100e-03
2.634280e-03,-7.47112e-03,-2.36214e-03
2.635280e-03,-7.51273e-03,-2.41318e-03
2.636280e-03,-7.55405e-03,-2.46413e-03
2.637280e-03,-7.59508e-03,-2.51498e-03
2.638280e-03,-7.63580e-03,-2.56573e-03
2.639280e-03,-7.67622e-03,-2.61638e-03
2.640280e-03,-7.71633e-03,-2.66693e-03
2.641280e-03,-7.75615e-03,-2.71737e-03
2.642280e-03,-7.79565e-03,-2.76770e-03
2.643280e-03,-7.83485e-03,-2.81792e-03
2.644280e-03,-7.87374e-03,-2.86804e-03
2.645280e-03,-7.91232e-03,-2.91804e-03
2.646280e-03,-7.95059e-03,-2.96792e-03
2.647280e-03,-7.98854e-03,-3.01769e-03
2.648280e-03,-8.02618e-03,-3.06734e-03
2.649280e-03,-8.06350e-03,-3.11687e-03
2.650280e-03,-8.10050e-03,-3.16627e-03
2.651280e-03,-8.13718e-03,-3.21555e-03
2.652280e-03,-8.17354e-03,-3.26470e-03
2.653280e-03,-8.20958e-03,-3.31372e-03
2.654280e-03,-8.24529e-03,-3.36262e-03
2.655280e-03,-8.28068e-03,-3.41138e-03
2.656280e-03,-8.31574e-03,-3.46000e-03
2.657280e-03,-8.35048e-03,-3.50849e-03
2.658280e-03,-8.38488e-03,-3.55684e-03
2.659280e-03,-8.41895e-03,-3.60505e-03
2.660280e-03,-8.45269e-03,-3.65312e-03
2.661280e-03,-8.48610e-03,-3.70104e-03
2.662280e-03,-8.51917e-03,-3.74882e-03
2.663280e-03,-8.55191e-03,-3.79645e-03
2.664280e-03,-8.58430e-03,-3.84393e-03
2.665280e-03,-8.61636e-03,-3.89125e-03
2.666280e-03,-8.64808e-03,-3.93843e-03
2.667280e-03,-8.67946e-03,-3.98545e-03
2.668280e-03,-8.71049e-03,-4.03231e-03
2.669280e-03,-8.74118e-03,-4.07901e-03
2.670280e-03,-8.77153e-03,-4.12555e-03
2.671280e-03,-8.80153e-03,-4.17193e-03
2.672280e-03,-8.83118e-03,-4.21814e-03
2.673280e-03,-8.86048e-03,-4.26419e-03
2.674280e-03,-8.88944e-03,-4.31007e-03
2.675280e-03,-8.91804e-03,-4.35577e-03
2.676280e-03,-8.94629e-03,-4.40131e-03
2.677280e-03,-8.97419e-03,-4.44667e-03
2.678280e-03,-9.00173e-03,-4.49186e-03
2.679280e-03,-9.02892e-03,-4.53687e-03
2.680280e-03,-9.05575e-03,-4.58170e-03
2.681280e-03,-9.08222e-03,-4.62635e-03
2.682280e-03,-9.10834e-03,-4.67082e-03
2.683280e-03,-9.13409e-03,-4.71510e-03
2.684280e-03,-9.15949e-03,-4.75920e-03
2.685280e-03,-9.18452e-03,-4.80310e-03
2.686280e-03,-9.20919e-03,-4.84682e-03
2.687280e-03,-9.23350e-03,-4.89035e-03
2.688280e-03,-9.25744e-03,-4.93368e-03
2.689280e-03,-9.28102e-03,-4.97682e-03
2.690280e-03,-9.30423e-03,-5.01977e-03
2.691280e-03,-9.32707e-03,-5.06251e-03
2.692280e-03,-9.34955e-03,-5.10506e-03
2.693280e-03,-9.37165e-03,-5.14740e-03
2.694280e-03,-9.39339e-03,-5.18954e-03
2.695280e-03,-9.41475e-03,-5.23148e-03
2.696280e-03,-9.43575e-03,-5.27321e-03
2.697280e-03,-9.45637e-03,-5.31473e-03
2.698280e-03,-9.47661e-03,-5.35604e-03
2.699280e-03,-9.49649e-03,-5.39714e-03
2.700280e-03,-9.51599e-03,-5.43803e-03
2.701280e-03,-9.53511e-03,-5.47870e-03
2.702280e-03,-9.55386e-03,-5.51915e-03
2.703280e-03,-9.57223e-03,-5.55939e-03
2.704280e-03,-9.59022e-03,-5.59941e-03
2.705280e-03,-9.60783e-03,-5.63921e-03
2.706280e-03,-9.62506e-03,-5.67878e-03
2.707280e-03,-9.64192e-03,-5.71813e-03
2.708280e-03,-9.65839e-03,-5.75726e-03
2.709280e-03,-9.67448e-03,-5.79615e-03
2.710280e-03,-9.69019e-03,-5.83482e-03
2.711280e-03,-9.70552e-03,-5.87326e-03
2.712280e-03,-9.72046e-03,-5.91147e-03
2.713280e-03,-9.73502e-03,-5.94944e-03
2.714280e-03,-9.74920e-03,-5.98718e-03
2.715280e-03,-9.76299e-03,-6.02468e-03
2.716280e-03,-9.77640e-03,-6.06194e-03
2.717280e-03,-9.78942e-03,-6.09897e-03
2.718280e-03,-9.80205e-03,-6.13575e-03
2.719280e-03,-9.81430e-03,-6.17229e-03
2.720280e-03,-9.82615e-03,-6.20859e-03
2.721280e-03,-9.83762e-03,-6.24464e-03
2.722280e-03,-9.84871e-03,-6.28045e-03
2.723280e-03,-9.85940e-03,-6.31601e-03
2.724280e-03,-9.86971e-03,-6.35132e-03
2.725280e-03,-9.87962e-03,-6.38637e-03
2.726280e-03,-9.88915e-03,-6.42118e-03
2.727280e-03,-9.89828e-03,-6.45573e-03
2.728280e-03,-9.90702e-03,-6.49003e-03
2.729280e-03,-9.91538e-03,-6.52407e-03
2.730280e-03,-9.92334e-03,-6.55786e-03
2.731280e-03,-9.93091e-03,-6.59138e-03
2.732280e-03,-9.93808e-03,-6.62465e-03
2.733280e-03,-9.94487e-03,-6.65765e-03
2.734280e-03,-9.95126e-03,-6.69039e-03
2.735280e-03,-9.95726e-03,-6.72287e-03
2.736280e-03,-9.96287e-03,-6.75508e-03
2.737280e-03,-9.96808e-03,-6.78702e-03
2.738280e-03,-9.97290e-03,-6.81870e-03
2.739280e-03,-9.97732e-03,-6.85010e-03
2.740280e-03,-9.98136e-03,-6.88124e-03
2.741280e-03,-9.98499e-03,-6.91211e-03
2.742280e-03,-9.98824e-03,-6.94270e-03
2.743280e-03,-9.99109e-03,-6.97302e-03
2.744280e-03,-9.99354e-03,-7.00306e-03
2.745280e-03,-9.99560e-03,-7.03283e-03
2.746280e-03,-9.99727e-03,-7.06231e-03
2.747280e-03,-9.99854e-03,-7.09152e-03
2.748280e-03,-9.99942e-03,-7.12045e-03
2.749280e-03,-9.99990e-03,-7.14910e-03
2.750280e-03,-9.99998e-03,-7.17747e-03
2.751280e-03,-9.99968e-03,-7.20555e-03
2.752280e-03,-9.99897e-03,-7.23335e-03
2.753280e-03,-9.99788e-03,-7.26086e-03
2.754280e-03,-9.99638e-03,-7.28809e-03
2.755280e-03,-9.99450e-03,-7.31503e-03
2.756280e-03,-9.99222e-03,-7.34168e-03
2.757280e-03,-9.98954e-03,-7.36804e-03
2.758280e-03,-9.98647e-03,-7.39411e-03
2.759280e-03,-9.98301e-03,-7.41989e-03
2.760280e-03,-9.97915e-03,-7.44537e-03
2.761280e-03,-9.97489e-03,-7.47056e-03
2.762280e-03,-9.97025e-03,-7.49546e-03
2.763280e-03,-9.96521e-03,-7.52006e-03
2.764280e-03,-9.95978e-03,-7.54436e-03
2.765280e-03,-9.95395e-03,-7.56836e-03
2.766280e-03,-9.94773e-03,-7.59207e-03
2.767280e-03,-9.94112e-03,-7.61548e-03
2.768280e-03,-9.93411e-03,-7.63858e-03
2.769280e-03,-9.92672e-03,-7.66139e-03
2.770280e-03,-9.91893e-03,-7.68389e-03
2.771280e-03,-9.91075e-03,-7.70609e-03
2.772280e-03,-9.90217e-03,-7.72798e-03
2.773280e-03,-9.89321e-03,-7.74957e-03
2.774280e-03,-9.88386e-03,-7.77085e-03
2.775280e-03,-9.87412e-03,-7.79183e-03
2.776280e-03,-9.86398e-03,-7.81250e-03
2.777280e-03,-9.85346e-03,-7.83286e-03
2.778280e-03,-9.84255e-03,-7.85291e-03
2.779280e-03,-9.83125e-03,-7.87265e-03
2.780280e-03,-9.81956e-03,-7.89208e-03
2.781280e-03,-9.80748e-03,-7.91120e-03
2.782280e-03,-9.79502e-03,-7.93001e-03
2.783280e-03,-9.78217e-03,-7.94850e-03
2.784280e-03,-9.76894e-03,-7.96668e-03
2.785280e-03,-9.75531e-03,-7.98455e-03
2.786280e-03,-9.74131e-03,-8.00210e-03
2.787280e-03,-9.72692e-03,-8.01933e-03
2.788280e-03,-9.71214e-03,-8.03625e-03
2.789280e-03,-9.69698e-03,-8.05285e-03
2.790280e-03,-9.68144e-03,-8.06913e-03
2.791280e-03,-9.66552e-03,-8.08509e-03
2.792280e-03,-9.64921e-03,-8.10074e-03
2.793280e-03,-9.63253e-03,-8.11606e-03
2.794280e-03,-9.61546e-03,-8.13107e-03
2.795280e-03,-9.59801e-03,-8.14575e-03
2.796280e-03,-9.58019e-03,-8.16011e-03
2.797280e-03,-9.56199e-03,-8.17415e-03
2.798280e-03,-9.54340e-03,-8.18787e-03
2.799280e-03,-9.52445e-03,-8.20126e-03
2.800280e-03,-9.50511e-03,-8.21433e-03
2.801280e-03,-9.48541e-03,-8.22708e-03
2.802280e-03,-9.46532e-03,-8.23950e-03
2.803280e-03,-9.44487e-03,-8.25159e-03
2.804280e-03,-9.42404e-03,-8.26336e-03
2.805280e-03,-9.40283e-03,-8.27481e-03
2.806280e-03,-9.38126e-03,-8.28592e-03
2.807280e-03,-9.35932e-03,-8.29671e-03
2.808280e-03,-9.33700e-03,-8.30718e-03
2.809280e-03,-9.31432e-03,-8.31731e-03
2.810280e-03,-9.29127e-03,-8.32712e-03
2.811280e-03,-9.26786e-03,-8.33659e-03
2.812280e-03,-9.24408e-03,-8.34574e-03
2.813280e-03,-9.21993e-03,-8.35456e-03
2.814280e-03,-9.19542e-03,-8.36305e-03
2.815280e-03,-9.17055e-03,-8.37121e-03
2.816280e-03,-9.14531e-03,-8.37903e-03
2.817280e-03,-9.11971e-03,-8.38653e-03
2.818280e-03,-9.09376e-03,-8.39370e-03
2.819280e-03,-9.06744e-03,-8.40053e-03
2.820280e-03,-9.04077e-03,-8.40704e-03
2.821280e-03,-9.01374e-03,-8.41321e-03
2.822280e-03,-8.98635e-03,-8.41905e-03
2.823280e-03,-8.95861e-03,-8.42455e-03
2.824280e-03,-8.93051e-03,-8.42973e-03
2.825280e-03,-8.90206e-03,-8.43457e-03
2.826280e-03,-8.87327e-03,-8.43908e-03
2.827280e-03,-8.84412e-03,-8.44325e-03
2.828280e-03,-8.81462e-03,-8.44709e-03
2.829280e-03,-8.78477e-03,-8.45060e-03
2.830280e-03,-8.75458e-03,-8.45378e-03
2.831280e-03,-8.72404e-03,-8.45662e-03
2.832280e-03,-8.69316e-03,-8.45913e-03
2.833280e-03,-8.66193e-03,-8.46130e-03
2.834280e-03,-8.63036e-03,-8.46314e-03
2.835280e-03,-8.59845e-03,-8.46464e-03
2.836280e-03,-8.56620e-03,-8.46581e-03
2.837280e-03,-8.53362e-03,-8.46665e-03
2.838280e-03,-8.50069e-03,-8.46715e-03
2.839280e-03,-8.46743e-03,-8.46732e-03
2.840280e-03,-8.43384e-03,-8.46716e-03
2.841280e-03,-8.39991e-03,-8.46666e-03
2.842280e-03,-8.36565e-03,-8.46582e-03
2.843280e-03,-8.33107e-03,-8.46465e-03
2.844280e-03,-8.29615e-03,-8.46315e-03
2.845280e-03,-8.26090e-03,-8.46131e-03
2.846280e-03,-8.22533e-03,-8.45914e-03
2.847280e-03,-8.18944e-03,-8.45664e-03
2.848280e-03,-8.15322e-03,-8.45380e-03
2.849280e-03,-8.11668e-03,-8.45063e-03
2.850280e-03,-8.07982e-03,-8.44712e-03
2.851280e-03,-8.04264e-03,-8.44328e-03
2.852280e-03,-8.00514e-03,-8.43911e-03
2.853280e-03,-7.96732e-03,-8.43460e-03
2.854280e-03,-7.92920e-03,-8.42976e-03
2.855280e-03,-7.89076e-03,-8.42459e-03
2.856280e-03,-7.85200e-03,-8.41908e-03
2.857280e-03,-7.81294e-03,-8.41325e-03
2.858280e-03,-7.77357e-03,-8.40708e-03
2.859280e-03,-7.73389e-03,-8.40058e-03
2.860280e-03,-7.69391e-03,-8.39374e-03
2.861280e-03,-7.65362e-03,-8.38658e-03
2.862280e-03,-7.61303e-03,-8.37909e-03
2.863280e-03,-7.57214e-03,-8.37126e-03
2.864280e-03,-7.53095e-03,-8.36310e-03
2.865280e-03,-7.48946e-03,-8.35462e-03
2.866280e-03,-7.44768e-03,-8.34580e-03
2.867280e-03,-7.40561e-03,-8.33665e-03
2.868280e-03,-7.36324e-03,-8.32718e-03
2.869280e-03,-7.32058e-03,-8.31738e-03
2.870280e-03,-7.27763e-03,-8.30724e-03
2.871280e-03,-7.23440e-03,-8.29678e-03
2.872280e-03,-7.19088e-03,-8.28600e-03
2.873280e-03,-7.14707e-03,-8.27488e-03
2.874280e-03,-7.10298e-03,-8.26344e-03
2.875280e-03,-7.05862e-03,-8.25167e-03
2.876280e-03,-7.01397e-03,-8.23958e-03
2.877280e-03,-6.96905e-03,-8.22716e-03
2.878280e-03,-6.92385e-03,-8.21442e-03
2.879280e-03,-6.87838e-03,-8.20135e-03
2.880280e-03,-6.83264e-03,-8.18796e-03
2.881280e-03,-6.78662e-03,-8.17424e-03
2.882280e-03,-6.74034e-03,-8.16021e-03
2.883280e-03,-6.69380e-03,-8.14585e-03
2.884280e-03,-6.64699e-03,-8.13117e-03
2.885280e-03,-6.59991e-03,-8.11616e-03
2.886280e-03,-6.55258e-03,-8.10084e-03
2.887280e-03,-6.50499e-03,-8.08520e-03
2.888280e-03,-6.45714e-03,-8.06924e-03
2.889280e-03,-6.40903e-03,-8.05296e-03
2.890280e-03,-6.36067e-03,-8.03636e-03
2.891280e-03,-6.31207e-03,-8.01944e-03
2.892280e-03,-6.26321e-03,-8.00221e-03
2.893280e-03,-6.21410e-03,-7.98466e-03
2.894280e-03,-6.16475e-03,-7.96680e-03
2.895280e-03,-6.11516e-03,-7.94862e-03
2.896280e-03,-6.06532e-03,-7.93013e-03
2.897280e-03,-6.01525e-03,-7.91133e-03
2.898280e-03,-5.96494e-03,-7.89221e-03
2.899280e-03,-5.91439e-03,-7.87278e-03
2.900280e-03,-5.86361e-03,-7.85304e-03
2.901280e-03,-5.81260e-03,-7.83299e-03
2.902280e-03,-5.76136e-03,-7.81264e-03
2.903280e-03,-5.70989e-03,-7.79197e-03
2.904280e-03,-5.65819e-03,-7.77099e-03
2.905280e-03,-5.60627e-03,-7.74971e-03
2.906280e-03,-5.55413e-03,-7.72813e-03
2.907280e-03,-5.50178e-03,-7.70623e-03
2.908280e-03,-5.44920e-03,-7.68404e-03
2.909280e-03,-5.39641e-03,-7.66154e-03
2.910280e-03,-5.34341e-03,-7.63874e-03
2.911280e-03,-5.29019e-03,-7.61563e-03
2.912280e-03,-5.23677e-03,-7.59223e-03
2.913280e-03,-5.18314e-03,-7.56852e-03
2.914280e-03,-5.12930e-03,-7.54452e-03
2.915280e-03,-5.07526e-03,-7.52022e-03
2.916280e-03,-5.02103e-03,-7.49562e-03
2.917280e-03,-4.96659e-03,-7.47073e-03
2.918280e-03,-4.91196e-03,-7.44554e-03
2.919280e-03,-4.85713e-03,-7.42006e-03
2.920280e-03,-4.80211e-03,-7.39428e-03
2.921280e-03,-4.74690e-03,-7.36821e-03
2.922280e-03,-4.69151e-03,-7.34185e-03
2.923280e-03,-4.63593e-03,-7.31521e-03
2.924280e-03,-4.58017e-03,-7.28827e-03
2.925280e-03,-4.52422e-03,-7.26105e-03
2.926280e-03,-4.46810e-03,-7.23353e-03
2.927280e-03,-4.41180e-03,-7.20574e-03
2.928280e-03,-4.35533e-03,-7.17766e-03
2.929280e-03,-4.29868e-03,-7.14929e-03
2.930280e-03,-4.24187e-03,-7.12064e-03
2.931280e-03,-4.18489e-03,-7.09172e-03
2.932280e-03,-4.12774e-03,-7.06251e-03
2.933280e-03,-4.07043e-03,-7.03302e-03
2.934280e-03,-4.01296e-03,-7.00326e-03
2.935280e-03,-3.95533e-03,-6.97322e-03
2.936280e-03,-3.89754e-03,-6.94290e-03
2.937280e-03,-3.83960e-03,-6.91231e-03
2.938280e-03,-3.78151e-03,-6.88145e-03
2.939280e-03,-3.72327e-03,-6.85031e-03
2.940280e-03,-3.66488e-03,-6.81891e-03
2.941280e-03,-3.60635e-03,-6.78723e-03
2.942280e-03,-3.54768e-03,-6.75529e-03
2.943280e-03,-3.48886e-03,-6.72308e-03
2.944280e-03,-3.42991e-03,-6.69061e-03
2.945280e-03,-3.37082e-03,-6.65787e-03
2.946280e-03,-3.31160e-03,-6.62486e-03
2.947280e-03,-3.25225e-03,-6.59160e-03
2.948280e-03,-3.19277e-03,-6.55808e-03
2.949280e-03,-3.13316e-03,-6.52430e-03
2.950280e-03,-3.07343e-03,-6.49026e-03
2.951280e-03,-3.01358e-03,-6.45596e-03
2.952280e-03,-2.95361e-03,-6.42141e-03
2.953280e-03,-2.89353e-03,-6.38661e-03
2.954280e-03,-2.83333e-03,-6.35155e-03
2.955280e-03,-2.77301e-03,-6.31624e-03
2.956280e-03,-2.71259e-03,-6.28068e-03
2.957280e-03,-2.65206e-03,-6.24488e-03
2.958280e-03,-2.59143e-03,-6.20883e-03
2.959280e-03,-2.53069e-03,-6.17253e-03
2.960280e-03,-2.46985e-03,-6.13599e-03
2.961280e-03,-2.40892e-03,-6.09921e-03
2.962280e-03,-2.34789e-03,-6.06219e-03
2.963280e-03,-2.28677e-03,-6.02493e-03
2.964280e-03,-2.22556e-03,-5.98743e-03
2.965280e-03,-2.16426e-03,-5.94969e-03
2.966280e-03,-2.10287e-03,-5.91172e-03
2.967280e-03,-2.04141e-03,-5.87351e-03
2.968280e-03,-1.97986e-03,-5.83508e-03
2.969280e-03,-1.91823e-03,-5.79641e-03
2.970280e-03,-1.85653e-03,-5.75751e-03
2.971280e-03,-1.79475e-03,-5.71839e-03
2.972280e-03,-1.73291e-03,-5.67904e-03
2.973280e-03,-1.67099e-03,-5.63947e-03
2.974280e-03,-1.60901e-03,-5.59967e-03
2.975280e-03,-1.54697e-03,-5.55966e-03
2.976280e-03,-1.48486e-03,-5.51942e-03
2.977280e-03,-1.42270e-03,-5.47897e-03
2.978280e-03,-1.36048e-03,-5.43830e-03
2.979280e-03,-1.29820e-03,-5.39741e-03
2.980280e-03,-1.23588e-03,-5.35631e-03
2.981280e-03,-1.17350e-03,-5.31500e-03
2.982280e-03,-1.11108e-03,-5.27348e-03
2.983280e-03,-1.04862e-03,-5.23176e-03
2.984280e-03,-9.86112e-04,-5.18982e-03
2.985280e-03,-9.23567e-04,-5.14768e-03
2.986280e-03,-8.60986e-04,-5.10534e-03
2.987280e-03,-7.98371e-04,-5.06280e-03
2.988280e-03,-7.35724e-04,-5.02005e-03
2.989280e-03,-6.73048e-04,-4.97711e-03
2.990280e-03,-6.10346e-04,-4.93397e-03
2.991280e-03,-5.47620e-04,-4.89064e-03
2.992280e-03,-4.84872e-04,-4.84711e-03
2.993280e-03,-4.22105e-04,-4.80339e-03
2.994280e-03,-3.59321e-04,-4.75949e-03
2.995280e-03,-2.96523e-04,-4.71539e-03
2.996280e-03,-2.33713e-04,-4.67111e-03
2.997280e-03,-1.70894e-04,-4.62664e-03
2.998280e-03,-1.08069e-04,-4.58200e-03
2.999280e-03,-4.52388e-05,-4.53717e-03
3.000280e-03,1.759291e-05,-4.49216e-03
3.001280e-03,8.042390e-05,-4.44697e-03
3.002280e-03,1.432517e-04,-4.40161e-03
3.003280e-03,2.060739e-04,-4.35608e-03
3.004280e-03,2.688879e-04,-4.31037e-03
3.005280e-03,3.316913e-04,-4.26449e-03
3.006280e-03,3.944817e-04,-4.21845e-03
3.007280e-03,4.572564e-04,-4.17223e-03
3.008280e-03,5.200131e-04,-4.12586e-03
3.009280e-03,5.827493e-04,-4.07932e-03
3.010280e-03,6.454624e-04,-4.03262e-03
3.011280e-03,7.081501e-04,-3.98576e-03
3.012280e-03,7.708098e-04,-3.93874e-03
3.013280e-03,8.334391e-04,-3.89157e-03
3.014280e-03,8.960355e-04,-3.84424e-03
3.015280e-03,9.585965e-04,-3.79676e-03
3.016280e-03,1.021120e-03,-3.74913e-03
3.017280e-03,1.083603e-03,-3.70136e-03
3.018280e-03,1.146043e-03,-3.65344e-03
3.019280e-03,1.208437e-03,-3.60537e-03
3.020280e-03,1.270785e-03,-3.55716e-03
3.021280e-03,1.333082e-03,-3.50881e-03
3.022280e-03,1.395326e-03,-3.46032e-03
3.023280e-03,1.457515e-03,-3.41170e-03
3.024280e-03,1.519647e-03,-3.36294e-03
3.025280e-03,1.581719e-03,-3.31405e-03
3.026280e-03,1.643728e-03,-3.26503e-03
3.027280e-03,1.705672e-03,-3.21588e-03
3.028280e-03,1.767549e-03,-3.16660e-03
3.029280e-03,1.829356e-03,-3.11719e-03
3.030280e-03,1.891092e-03,-3.06767e-03
3.031280e-03,1.952752e-03,-3.01802e-03
3.032280e-03,2.014335e-03,-2.96825e-03
3.033280e-03,2.075839e-03,-2.91837e-03
3.034280e-03,2.137261e-03,-2.86837e-03
3.035280e-03,2.198598e-03,-2.81826e-03
3.036280e-03,2.259849e-03,-2.76803e-03
3.037280e-03,2.321010e-03,-2.71770e-03
3.038280e-03,2.382080e-03,-2.66726e-03
3.039280e-03,2.443056e-03,-2.61671e-03
3.040280e-03,2.503935e-03,-2.56607e-03
3.041280e-03,2.564716e-03,-2.51532e-03
3.042280e-03,2.625395e-03,-2.46447e-03
3.043280e-03,2.685970e-03,-2.41352e-03
3.044280e-03,2.746440e-03,-2.36248e-03
3.045280e-03,2.806801e-03,-2.31134e-03
3.046280e-03,2.867051e-03,-2.26012e-03
3.047280e-03,2.927189e-03,-2.20880e-03
3.048280e-03,2.987210e-03,-2.15740e-03
3.049280e-03,3.047114e-03,-2.10591e-03
3.050280e-03,3.106897e-03,-2.05434e-03
3.051280e-03,3.166558e-03,-2.00268e-03
3.052280e-03,3.226093e-03,-1.95095e-03
3.053280e-03,3.285502e-03,-1.89914e-03
3.054280e-03,3.344780e-03,-1.84726e-03
3.055280e-03,3.403927e-03,-1.79530e-03
3.056280e-03,3.462939e-03,-1.74328e-03
3.057280e-03,3.521814e-03,-1.69118e-03
3.058280e-03,3.580551e-03,-1.63902e-03
3.059280e-03,3.639146e-03,-1.58679e-03
3.060280e-03,3.697597e-03,-1.53450e-03
3.061280e-03,3.755903e-03,-1.48215e-03
3.062280e-03,3.814060e-03,-1.42974e-03
3.063280e-03,3.872066e-03,-1.37728e-03
3.064280e-03,3.929920e-03,-1.32476e-03
3.065280e-03,3.987619e-03,-1.27218e-03
3.066280e-03,4.045160e-03,-1.21956e-03
3.067280e-03,4.102541e-03,-1.16689e-03
3.068280e-03,4.159761e-03,-1.11417e-03
3.069280e-03,4.216816e-03,-1.06141e-03
3.070280e-03,4.273705e-03,-1.00861e-03
3.071280e-03,4.330425e-03,-9.55766e-04
3.072280e-03,4.386974e-03,-9.02886e-04
3.073280e-03,4.443350e-03,-8.49970e-04
3.074280e-03,4.499550e-03,-7.97021e-04
3.075280e-03,4.555573e-03,-7.44040e-04
3.076280e-03,4.611416e-03,-6.91030e-04
3.077280e-03,4.667077e-03,-6.37992e-04
3.078280e-03,4.722554e-03,-5.84929e-04
3.079280e-03,4.777844e-03,-5.31843e-04
3.080280e-03,4.832946e-03,-4.78737e-04
3.081280e-03,4.887857e-03,-4.25611e-04
3.082280e-03,4.942575e-03,-3.72468e-04
3.083280e-03,4.997098e-03,-3.19311e-04
3.084280e-03,5.051423e-03,-2.66141e-04
3.085280e-03,5.105549e-03,-2.12961e-04
3.086280e-03,5.159474e-03,-1.59772e-04
3.087280e-03,5.213195e-03,-1.06577e-04
3.088280e-03,5.266710e-03,-5.33776e-05
3.089280e-03,5.320017e-03,-1.76238e-07
3.090280e-03,5.373114e-03,5.302517e-05
3.091280e-03,5.425999e-03,1.062245e-04
3.092280e-03,5.478670e-03,1.594196e-04
3.093280e-03,5.531124e-03,2.126084e-04
3.094280e-03,5.583360e-03,2.657889e-04
3.095280e-03,5.635376e-03,3.189588e-04
3.096280e-03,5.687169e-03,3.721162e-04
3.097280e-03,5.738738e-03,4.252588e-04
