
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
278	2.712800e-04	9.910746e-03	8.004976e-03	
279	2.722800e-04	9.902175e-03	8.023897e-03	
280	2.732800e-04	9.893212e-03	8.042541e-03	
281	2.742800e-04	9.883859e-03	8.060909e-03	
282	2.752800e-04	9.874116e-03	8.079000e-03	
283	2.762800e-04	9.863983e-03	8.096811e-03	
284	2.772800e-04	9.853460e-03	8.114343e-03	
285	2.782800e-04	9.842549e-03	8.131593e-03	
286	2.792800e-04	9.831249e-03	8.148561e-03	

Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
287	2.802800e-04	9.819561e-03	8.165246e-03	
288	2.812800e-04	9.807485e-03	8.181647e-03	
289	2.822800e-04	9.795022e-03	8.197762e-03	
290	2.832800e-04	9.782172e-03	8.213592e-03	
291	2.842800e-04	9.768936e-03	8.229134e-03	
292	2.852800e-04	9.755315e-03	8.244387e-03	
293	2.862800e-04	9.741308e-03	8.259352e-03	
294	2.872800e-04	9.726917e-03	8.274026e-03	
295	2.882800e-04	9.712142e-03	8.288409e-03	
296	2.892800e-04	9.696983e-03	8.302500e-03	
297	2.902800e-04	9.681441e-03	8.316298e-03	
298	2.912800e-04	9.665518e-03	8.329803e-03	
299	2.922800e-04	9.649212e-03	8.343012e-03	
300	2.932800e-04	9.632526e-03	8.355926e-03	
301	2.942800e-04	9.615460e-03	8.368544e-03	
302	2.952800e-04	9.598014e-03	8.380864e-03	
303	2.962800e-04	9.580189e-03	8.392886e-03	
304	2.972800e-04	9.561986e-03	8.404610e-03	
305	2.982800e-04	9.543405e-03	8.416033e-03	
306	2.992800e-04	9.524447e-03	8.427157e-03	
307	3.002800e-04	9.505114e-03	8.437979e-03	
308	3.012800e-04	9.485405e-03	8.448499e-03	
309	3.022800e-04	9.465322e-03	8.458717e-03	
310	3.032800e-04	9.444865e-03	8.468631e-03	
